postcode,suburb,state,latitude,longitude
4507,Welsby,QLD,-27.050,153.140,
4507,WhitePatch,QLD,-27.050,153.140,
4507,Woorim,QLD,-27.050,153.140,
4508,DeceptionBay,QLD,-27.200,153.030,
4509,MangoHill,QLD,-27.230,153.020,
4509,NorthLakes,QLD,-27.230,153.020,
4510,Beachmere,QLD,-27.130,153.050,
4510,Bellmere,QLD,-27.130,153.050,
4510,Caboolture,QLD,-27.130,153.050,
4510,CabooltureBC,QLD,-27.130,153.050,
4510,CabooltureSouth,QLD,-27.130,153.050,
4510,Donnybrook,QLD,-27.130,153.050,
4510,Meldale,QLD,-27.130,153.050,
4510,Moodlu,QLD,-27.130,153.050,
4510,Rocksberg,QLD,-27.130,153.050,
4510,Toorbul,QLD,-27.130,153.050,
4510,UpperCaboolture,QLD,-27.130,153.050,
4511,GodwinBeach,QLD,-27.080,153.110,
4511,Ningi,QLD,-27.080,153.110,
4511,SandstonePoint,QLD,-27.080,153.110,
4512,Bracalba,QLD,-27.010,152.840,
4512,Wamuran,QLD,-27.010,152.840,
4512,WamuranBasin,QLD,-27.010,152.840,
4514,Bellthorpe,QLD,-26.850,152.720,
4514,Cedarton,QLD,-26.850,152.720,
4514,CommissionersFlat,QLD,-26.850,152.720,
4514,D\Aguilar,QLD,-26.850,152.720,
4514,DelaneysCreek,QLD,-26.850,152.720,
4514,MountArcher,QLD,-26.850,152.720,
4514,MountDelaney,QLD,-26.850,152.720,
4514,Neurum,QLD,-26.850,152.720,
4514,Stanmore,QLD,-26.850,152.720,
4514,StonyCreek,QLD,-26.850,152.720,
4514,Villeneuve,QLD,-26.850,152.720,
4514,Woodford,QLD,-26.850,152.720,
4515,Glenfern,QLD,-26.960,152.610,
4515,Hazeldean,QLD,-26.960,152.610,
4515,Jimna,QLD,-26.960,152.610,
4515,Kilcoy,QLD,-26.960,152.610,
4515,Kingaham,QLD,-26.960,152.610,
4515,Monsildale,QLD,-26.960,152.610,
4515,MountKilcoy,QLD,-26.960,152.610,
4515,Royston,QLD,-26.960,152.610,
4515,SandyCreek,QLD,-26.960,152.610,
4515,SheepStationCreek,QLD,-26.960,152.610,
4515,Winya,QLD,-26.960,152.610,
4515,Woolmar,QLD,-26.960,152.610,
4516,Elimbah,QLD,-27.020,152.940,
4517,Beerburrum,QLD,-26.950,152.960,
4518,GlassHouseMountains,QLD,-26.900,152.960,
4519,Beerwah,QLD,-26.860,152.960,
4519,CoochinCreek,QLD,-26.860,152.960,
4519,Crohamhurst,QLD,-26.860,152.960,
4519,Peachester,QLD,-26.860,152.960,
4520,ArmstrongCreek,QLD,-27.230,152.800,
4520,CampMountain,QLD,-27.230,152.800,
4520,CedarCreek,QLD,-27.230,152.800,
4520,Closeburn,QLD,-27.230,152.800,
4520,Draper,QLD,-27.230,152.800,
4520,EnoggeraReservoir,QLD,-27.230,152.800,
4520,Highvale,QLD,-27.230,152.800,
4520,JollysLookout,QLD,-27.230,152.800,
4520,KobbleCreek,QLD,-27.230,152.800,
4520,MountGlorious,QLD,-27.230,152.800,
4520,MountNebo,QLD,-27.230,152.800,
4520,MountSamson,QLD,-27.230,152.800,
4520,Samford,QLD,-27.230,152.800,
4520,SamfordValley,QLD,-27.230,152.800,
4520,SamfordVillage,QLD,-27.230,152.800,
4520,Samsonvale,QLD,-27.230,152.800,
4520,WightsMountain,QLD,-27.230,152.800,
4520,Yugar,QLD,-27.230,152.800,
4521,CampbellsPocket,QLD,-27.070,152.810,
4521,Dayboro,QLD,-27.070,152.810,
4521,KingScrub,QLD,-27.070,152.810,
4521,LaceysCreek,QLD,-27.070,152.810,
4521,MountMee,QLD,-27.070,152.810,
4521,MountPleasant,QLD,-27.070,152.810,
4521,OceanView,QLD,-27.070,152.810,
4521,RushCreek,QLD,-27.070,152.810,
4550,Landsborough,QLD,-26.810,152.960,
4550,MountMellum,QLD,-26.810,152.960,
4551,Aroona,QLD,-26.780,153.110,
4551,BatteryHill,QLD,-26.780,153.110,
4551,BellsCreek,QLD,-26.780,153.110,
4551,Caloundra,QLD,-26.780,153.110,
4551,CaloundraBC,QLD,-26.780,153.110,
4551,CaloundraDC,QLD,-26.780,153.110,
4551,CaloundraWest,QLD,-26.780,153.110,
4551,Currimundi,QLD,-26.780,153.110,
4551,DickyBeach,QLD,-26.780,153.110,
4551,GoldenBeach,QLD,-26.780,153.110,
4551,KingsBeach,QLD,-26.780,153.110,
4551,LittleMountain,QLD,-26.780,153.110,
4551,MeridanPlains,QLD,-26.780,153.110,
4551,MoffatBeach,QLD,-26.780,153.110,
4551,PelicanWaters,QLD,-26.780,153.110,
4551,ShellyBeach,QLD,-26.780,153.110,
4552,BaldKnob,QLD,-26.780,152.890,
4552,BalmoralRidge,QLD,-26.780,152.890,
4552,Booroobin,QLD,-26.780,152.890,
4552,Cambroon,QLD,-26.780,152.890,
4552,Conondale,QLD,-26.780,152.890,
4552,CrystalWaters,QLD,-26.780,152.890,
4552,Curramore,QLD,-26.780,152.890,
4552,ElamanCreek,QLD,-26.780,152.890,
4552,HarperCreek,QLD,-26.780,152.890,
4552,Maleny,QLD,-26.780,152.890,
4552,NorthMaleny,QLD,-26.780,152.890,
4552,Reesville,QLD,-26.780,152.890,
4552,Witta,QLD,-26.780,152.890,
4552,Wootha,QLD,-26.780,152.890,
4553,DiamondValley,QLD,-26.760,152.930,
4553,Glenview,QLD,-26.760,152.930,
4553,Mooloolah,QLD,-26.760,152.930,
4553,MooloolahValley,QLD,-26.760,152.930,
4553,Palmview,QLD,-26.760,152.930,
4554,Eudlo,QLD,-26.730,152.960,
4554,Ilkley,QLD,-26.730,152.960,
4555,Chevallum,QLD,-26.700,152.990,
4555,Hunchy,QLD,-26.700,152.990,
4555,LandersShoot,QLD,-26.700,152.990,
4555,Palmwoods,QLD,-26.700,152.990,
4556,Buderim,QLD,-26.690,153.050,
4556,ForestGlen,QLD,-26.690,153.050,
4556,KundaPark,QLD,-26.690,153.050,
4556,Mons,QLD,-26.690,153.050,
4556,SippyDowns,QLD,-26.690,153.050,
4556,Tanawha,QLD,-26.690,153.050,
4557,Mooloolaba,QLD,-26.680,153.120,
4557,MountainCreek,QLD,-26.680,153.120,
4558,CottonTree,QLD,-26.660,153.100,
4558,Kuluin,QLD,-26.660,153.100,
4558,Maroochydore,QLD,-26.660,153.100,
4558,MaroochydoreBC,QLD,-26.660,153.100,
4558,MaroochydoreDC,QLD,-26.660,153.100,
4558,SunshinePlaza,QLD,-26.660,153.100,
4559,Diddillibah,QLD,-26.650,153.040,
4559,KielsMountain,QLD,-26.650,153.040,
4559,WestWoombye,QLD,-26.650,153.040,
4559,Woombye,QLD,-26.650,153.040,
4560,BliBli,QLD,-26.620,153.040,
4560,Burnside,QLD,-26.620,153.040,
4560,CoesCreek,QLD,-26.620,153.040,
4560,Cooloolabin,QLD,-26.620,153.040,
4560,Dulong,QLD,-26.620,153.040,
4560,Flaxton,QLD,-26.620,153.040,
4560,Highworth,QLD,-26.620,153.040,
4560,ImageFlat,QLD,-26.620,153.040,
4560,Kiamba,QLD,-26.620,153.040,
4560,Kulangoor,QLD,-26.620,153.040,
4560,Kureelpa,QLD,-26.620,153.040,
4560,Mapleton,QLD,-26.620,153.040,
4560,Montville,QLD,-26.620,153.040,
4560,Nambour,QLD,-26.620,153.040,
4560,NambourBC,QLD,-26.620,153.040,
4560,NambourDC,QLD,-26.620,153.040,
4560,NambourWest,QLD,-26.620,153.040,
4560,Parklands,QLD,-26.620,153.040,
4560,Perwillowen,QLD,-26.620,153.040,
4560,Rosemount,QLD,-26.620,153.040,
4560,SunshineCoastMC,QLD,-26.620,153.040,
4560,TowenMountain,QLD,-26.620,153.040,
4561,Bridges,QLD,-26.530,152.930,
4561,MaroochyRiver,QLD,-26.530,152.930,
4561,Ninderry,QLD,-26.530,152.930,
4561,NorthArm,QLD,-26.530,152.930,
4561,Valdora,QLD,-26.530,152.930,
4561,Yandina,QLD,-26.530,152.930,
4561,YandinaCreek,QLD,-26.530,152.930,
4562,BelliPark,QLD,-26.480,152.800,
4562,Doonan,QLD,-26.480,152.800,
4562,EerwahVale,QLD,-26.480,152.800,
4562,Eumundi,QLD,-26.480,152.800,
4562,Verrierdale,QLD,-26.480,152.800,
4562,WeybaDowns,QLD,-26.480,152.800,
4563,BlackMountain,QLD,-26.420,152.850,
4563,CartersRidge,QLD,-26.420,152.850,
4563,Cooroy,QLD,-26.420,152.850,
4563,CooroyMountain,QLD,-26.420,152.850,
4563,LakeMacdonald,QLD,-26.420,152.850,
4563,Ridgewood,QLD,-26.420,152.850,
4563,Tinbeerwah,QLD,-26.420,152.850,
4564,Marcoola,QLD,-26.580,153.100,
4564,Mudjimba,QLD,-26.580,153.100,
4564,PacificParadise,QLD,-26.580,153.100,
4564,TwinWaters,QLD,-26.580,153.100,
4565,BoreenPoint,QLD,-26.290,152.990,
4565,Cooroibah,QLD,-26.290,152.990,
4565,Cootharaba,QLD,-26.290,152.990,
4565,NoosaNorthShore,QLD,-26.290,152.990,
4565,RingtailCreek,QLD,-26.290,152.990,
4565,Tewantin,QLD,-26.290,152.990,
4566,Noosaville,QLD,-26.400,153.060,
4566,NoosavilleBC,QLD,-26.400,153.060,
4566,NoosavilleDC,QLD,-26.400,153.060,
4567,CastawaysBeach,QLD,-26.430,153.110,
4567,NoosaHeads,QLD,-26.430,153.110,
4567,SunriseBeach,QLD,-26.430,153.110,
4567,SunshineBeach,QLD,-26.430,153.110,
4568,Federal,QLD,-26.330,152.860,
4568,Pinbarren,QLD,-26.330,152.860,
4568,Pomona,QLD,-26.330,152.860,
4569,Cooran,QLD,-26.330,152.820,
4570,Amamoor,QLD,-26.350,152.670,
4570,AmamoorCreek,QLD,-26.350,152.670,
4570,Anderleigh,QLD,-26.350,152.670,
4570,Araluen,QLD,-26.350,152.670,
4570,BanksPocket,QLD,-26.350,152.670,
4570,BeenaamValley,QLD,-26.350,152.670,
4570,BellaCreek,QLD,-26.350,152.670,
4570,BellsBridge,QLD,-26.350,152.670,
4570,Bollier,QLD,-26.350,152.670,
4570,Brooloo,QLD,-26.350,152.670,
4570,Calgoa,QLD,-26.350,152.670,
4570,CalicoCreek,QLD,-26.350,152.670,
4570,Canina,QLD,-26.350,152.670,
4570,CedarPocket,QLD,-26.350,152.670,
4570,Chatsworth,QLD,-26.350,152.670,
4570,ColesCreek,QLD,-26.350,152.670,
4570,Coondoo,QLD,-26.350,152.670,
4570,Corella,QLD,-26.350,152.670,
4570,Curra,QLD,-26.350,152.670,
4570,Dagun,QLD,-26.350,152.670,
4570,Downsfield,QLD,-26.350,152.670,
4570,EastDeepCreek,QLD,-26.350,152.670,
4570,FishermansPocket,QLD,-26.350,152.670,
4570,Gilldora,QLD,-26.350,152.670,
4570,Glanmire,QLD,-26.350,152.670,
4570,Glastonbury,QLD,-26.350,152.670,
4570,GlenEcho,QLD,-26.350,152.670,
4570,Glenwood,QLD,-26.350,152.670,
4570,Goomboorian,QLD,-26.350,152.670,
4570,GreensCreek,QLD,-26.350,152.670,
4570,Gunalda,QLD,-26.350,152.670,
4570,Gympie,QLD,-26.350,152.670,
4570,GympieDC,QLD,-26.350,152.670,
4570,Imbil,QLD,-26.350,152.670,
4570,JonesHill,QLD,-26.350,152.670,
4570,Kandanga,QLD,-26.350,152.670,
4570,KandangaCreek,QLD,-26.350,152.670,
4570,Kanigan,QLD,-26.350,152.670,
4570,KiaOra,QLD,-26.350,152.670,
4570,Kybong,QLD,-26.350,152.670,
4570,LagoonPocket,QLD,-26.350,152.670,
4570,LakeBorumba,QLD,-26.350,152.670,
4570,Langshaw,QLD,-26.350,152.670,
4570,LongFlat,QLD,-26.350,152.670,
4570,LowerWonga,QLD,-26.350,152.670,
4570,Marodian,QLD,-26.350,152.670,
4570,MarysCreek,QLD,-26.350,152.670,
4570,McintoshCreek,QLD,-26.350,152.670,
4570,Melawondi,QLD,-26.350,152.670,
4570,Miva,QLD,-26.350,152.670,
4570,Monkland,QLD,-26.350,152.670,
4570,Mooloo,QLD,-26.350,152.670,
4570,MotharMountain,QLD,-26.350,152.670,
4570,MunnaCreek,QLD,-26.350,152.670,
4570,Nahrunda,QLD,-26.350,152.670,
4570,Neerdie,QLD,-26.350,152.670,
4570,NeusaVale,QLD,-26.350,152.670,
4570,NorthDeepCreek,QLD,-26.350,152.670,
4570,Paterson,QLD,-26.350,152.670,
4570,PieCreek,QLD,-26.350,152.670,
4570,RossCreek,QLD,-26.350,152.670,
4570,ScotchyPocket,QLD,-26.350,152.670,
4570,ScrubbyCreek,QLD,-26.350,152.670,
4570,Sexton,QLD,-26.350,152.670,
4570,Southside,QLD,-26.350,152.670,
4570,Tamaree,QLD,-26.350,152.670,
4570,Tandur,QLD,-26.350,152.670,
4570,TheDawn,QLD,-26.350,152.670,
4570,ThePalms,QLD,-26.350,152.670,
4570,Theebine,QLD,-26.350,152.670,
4570,ToolaraForest,QLD,-26.350,152.670,
4570,Traveston,QLD,-26.350,152.670,
4570,Tuchekoi,QLD,-26.350,152.670,
4570,TwoMile,QLD,-26.350,152.670,
4570,UpperGlastonbury,QLD,-26.350,152.670,
4570,UpperKandanga,QLD,-26.350,152.670,
4570,Veteran,QLD,-26.350,152.670,
4570,VictoryHeights,QLD,-26.350,152.670,
4570,Wallu,QLD,-26.350,152.670,
4570,Widgee,QLD,-26.350,152.670,
4570,WidgeeCrossingNorth,QLD,-26.350,152.670,
4570,WidgeeCrossingSouth,QLD,-26.350,152.670,
4570,WilsonsPocket,QLD,-26.350,152.670,
4570,Wolvi,QLD,-26.350,152.670,
4570,Woolooga,QLD,-26.350,152.670,
4570,Woondum,QLD,-26.350,152.670,
4571,Como,QLD,-26.220,152.930,
4571,KinKin,QLD,-26.220,152.930,
4572,AlexandraHeadland,QLD,-26.670,153.110,
4573,CoolumBeach,QLD,-26.530,153.090,
4573,MarcusBeach,QLD,-26.530,153.090,
4573,MountCoolum,QLD,-26.530,153.090,
4573,PeregianBeach,QLD,-26.530,153.090,
4573,PeregianBeachSouth,QLD,-26.530,153.090,
4573,PeregianSprings,QLD,-26.530,153.090,
4573,PointArkwright,QLD,-26.530,153.090,
4573,Yaroomba,QLD,-26.530,153.090,
4574,Coolabine,QLD,-26.600,152.760,
4574,Gheerulla,QLD,-26.600,152.760,
4574,Kenilworth,QLD,-26.600,152.760,
4574,KidamanCreek,QLD,-26.600,152.760,
4574,MoyPocket,QLD,-26.600,152.760,
4574,ObiObi,QLD,-26.600,152.760,
4575,Birtinya,QLD,-26.750,153.120,
4575,Bokarina,QLD,-26.750,153.120,
4575,Buddina,QLD,-26.750,153.120,
4575,Minyama,QLD,-26.750,153.120,
4575,Parrearra,QLD,-26.750,153.120,
4575,Warana,QLD,-26.750,153.120,
4575,Wurtulla,QLD,-26.750,153.120,
4580,Cooloola,QLD,-26.010,153.060,
4580,CooloolaCove,QLD,-26.010,153.060,
4580,TinCanBay,QLD,-26.010,153.060,
4581,Eurong,QLD,-25.510,153.120,
4581,FraserIsland,QLD,-25.510,153.120,
4581,Inskip,QLD,-25.510,153.120,
4581,OrchidBeach,QLD,-25.510,153.120,
4581,RainbowBeach,QLD,-25.510,153.120,
4600,BlackSnake,QLD,-26.220,152.270,
4600,Cinnabar,QLD,-26.220,152.270,
4600,Kilkivan,QLD,-26.220,152.270,
4600,Mudlo,QLD,-26.220,152.270,
4600,Oakview,QLD,-26.220,152.270,
4601,Barambah,QLD,-26.330,152.170,
4601,Boonara,QLD,-26.330,152.170,
4601,Booubyjan,QLD,-26.330,152.170,
4601,Goomeri,QLD,-26.330,152.170,
4601,Goomeribong,QLD,-26.330,152.170,
4601,Kinbombi,QLD,-26.330,152.170,
4601,Manumbar,QLD,-26.330,152.170,
4601,Tansey,QLD,-26.330,152.170,
4601,WrattensForest,QLD,-26.330,152.170,
4605,Barlil,QLD,-26.200,151.890,
4605,Byee,QLD,-26.200,151.890,
4605,Cherbourg,QLD,-26.200,151.890,
4605,Cloyna,QLD,-26.200,151.890,
4605,CobbsHill,QLD,-26.200,151.890,
4605,Crownthorpe,QLD,-26.200,151.890,
4605,Glenrock,QLD,-26.200,151.890,
4605,Kitoba,QLD,-26.200,151.890,
4605,Manyung,QLD,-26.200,151.890,
4605,Merlwood,QLD,-26.200,151.890,
4605,Moffatdale,QLD,-26.200,151.890,
4605,Moondooner,QLD,-26.200,151.890,
4605,Murgon,QLD,-26.200,151.890,
4605,Oakdale,QLD,-26.200,151.890,
4605,Redgate,QLD,-26.200,151.890,
4605,Silverleaf,QLD,-26.200,151.890,
4605,SunnyNook,QLD,-26.200,151.890,
4605,Tablelands,QLD,-26.200,151.890,
4605,Warnung,QLD,-26.200,151.890,
4605,Windera,QLD,-26.200,151.890,
4605,Wooroonden,QLD,-26.200,151.890,
4606,Chelmsford,QLD,-26.250,151.810,
4606,Fairdale,QLD,-26.250,151.810,
4606,FicksCrossing,QLD,-26.250,151.810,
4606,Greenview,QLD,-26.250,151.810,
4606,Leafdale,QLD,-26.250,151.810,
4606,MountMceuen,QLD,-26.250,151.810,
4606,MpCreek,QLD,-26.250,151.810,
4606,Wheatlands,QLD,-26.250,151.810,
4606,Wondai,QLD,-26.250,151.810,
4608,Charlestown,QLD,-26.370,151.940,
4608,Cushnie,QLD,-26.370,151.940,
4608,Tingoora,QLD,-26.370,151.940,
4608,Wilkesdale,QLD,-26.370,151.940,
4608,Wooroolin,QLD,-26.370,151.940,
4610,AliceCreek,QLD,-26.760,151.630,
4610,Ballogie,QLD,-26.760,151.630,
4610,Benair,QLD,-26.760,151.630,
4610,Booie,QLD,-26.760,151.630,
4610,Boonenne,QLD,-26.760,151.630,
4610,Boyneside,QLD,-26.760,151.630,
4610,Chahpingah,QLD,-26.760,151.630,
4610,Coolabunia,QLD,-26.760,151.630,
4610,Corndale,QLD,-26.760,151.630,
4610,Crawford,QLD,-26.760,151.630,
4610,Dangore,QLD,-26.760,151.630,
4610,Durong,QLD,-26.760,151.630,
4610,DurongSouth,QLD,-26.760,151.630,
4610,Ellesmere,QLD,-26.760,151.630,
4610,Goodger,QLD,-26.760,151.630,
4610,Gordonbrook,QLD,-26.760,151.630,
4610,HalyCreek,QLD,-26.760,151.630,
4610,Hodgleigh,QLD,-26.760,151.630,
4610,Inverlaw,QLD,-26.760,151.630,
4610,Ironpot,QLD,-26.760,151.630,
4610,Kingaroy,QLD,-26.760,151.630,
4610,KingaroyDC,QLD,-26.760,151.630,
4610,Kumbia,QLD,-26.760,151.630,
4610,Mannuem,QLD,-26.760,151.630,
4610,Memerambi,QLD,-26.760,151.630,
4610,Taabinga,QLD,-26.760,151.630,
4610,TaabingaVillage,QLD,-26.760,151.630,
4610,WattleGrove,QLD,-26.760,151.630,
4611,Marshlands,QLD,-26.160,151.750,
4611,Mondure,QLD,-26.160,151.750,
4612,Hivesville,QLD,-26.180,151.690,
4612,KawlKawl,QLD,-26.180,151.690,
4612,Keysland,QLD,-26.180,151.690,
4612,Stonelands,QLD,-26.180,151.690,
4612,Wigton,QLD,-26.180,151.690,
4613,Abbeywood,QLD,-26.110,151.630,
4613,Boondooma,QLD,-26.110,151.630,
4613,Brigooda,QLD,-26.110,151.630,
4613,Coverty,QLD,-26.110,151.630,
4613,Kinleymore,QLD,-26.110,151.630,
4613,Melrose,QLD,-26.110,151.630,
4613,Okeden,QLD,-26.110,151.630,
4613,Proston,QLD,-26.110,151.630,
4613,Speedwell,QLD,-26.110,151.630,
4613,Stalworth,QLD,-26.110,151.630,
4614,Neumgna,QLD,-26.820,151.900,
4614,UpperYarraman,QLD,-26.820,151.900,
4614,Yarraman,QLD,-26.820,151.900,
4615,BarkerCreekFlat,QLD,-26.650,151.950,
4615,Brooklands,QLD,-26.650,151.950,
4615,Bullcamp,QLD,-26.650,151.950,
4615,EastNanango,QLD,-26.650,151.950,
4615,ElginVale,QLD,-26.650,151.950,
4615,GlanDevon,QLD,-26.650,151.950,
4615,Johnstown,QLD,-26.650,151.950,
4615,Kunioon,QLD,-26.650,151.950,
4615,Maidenwell,QLD,-26.650,151.950,
4615,Nanango,QLD,-26.650,151.950,
4615,Pimpimbudgee,QLD,-26.650,151.950,
4615,Runnymede,QLD,-26.650,151.950,
4615,SandyRidges,QLD,-26.650,151.950,
4615,SouthEastNanango,QLD,-26.650,151.950,
4615,SouthNanango,QLD,-26.650,151.950,
4615,Tarong,QLD,-26.650,151.950,
4615,WattleCamp,QLD,-26.650,151.950,
4615,Wengenville,QLD,-26.650,151.950,
4615,Wyalla,QLD,-26.650,151.950,
4620,Aramara,QLD,-25.610,152.330,
4620,Brooweena,QLD,-25.610,152.330,
4620,Doongul,QLD,-25.610,152.330,
4620,Gigoomgan,QLD,-25.610,152.330,
4620,Glenbar,QLD,-25.610,152.330,
4620,Gungaloon,QLD,-25.610,152.330,
4620,Malarga,QLD,-25.610,152.330,
4620,NorthAramara,QLD,-25.610,152.330,
4620,Teebar,QLD,-25.610,152.330,
4620,Woocoo,QLD,-25.610,152.330,
4621,Biggenden,QLD,-25.510,152.050,
4621,Boompa,QLD,-25.510,152.050,
4621,CoalstounLakes,QLD,-25.510,152.050,
4621,Coringa,QLD,-25.510,152.050,
4621,Dallarnil,QLD,-25.510,152.050,
4621,Degilbo,QLD,-25.510,152.050,
4621,Didcot,QLD,-25.510,152.050,
4621,GoldenFleece,QLD,-25.510,152.050,
4621,Lakeside,QLD,-25.510,152.050,
4621,Wateranga,QLD,-25.510,152.050,
4621,Woowoonga,QLD,-25.510,152.050,
4625,Aranbanga,QLD,-25.810,151.670,
4625,BanBan,QLD,-25.810,151.670,
4625,BanBanSprings,QLD,-25.810,151.670,
4625,Barlyne,QLD,-25.810,151.670,
4625,Binjour,QLD,-25.810,151.670,
4625,Blairmore,QLD,-25.810,151.670,
4625,BonAccord,QLD,-25.810,151.670,
4625,BranchCreek,QLD,-25.810,151.670,
4625,Byrnestown,QLD,-25.810,151.670,
4625,CampbellCreek,QLD,-25.810,151.670,
4625,DeepCreek,QLD,-25.810,151.670,
4625,Dirnbir,QLD,-25.810,151.670,
4625,Dundarrah,QLD,-25.810,151.670,
4625,Gayndah,QLD,-25.810,151.670,
4625,Ginoondan,QLD,-25.810,151.670,
4625,Gooroolba,QLD,-25.810,151.670,
4625,Harriet,QLD,-25.810,151.670,
4625,Humphery,QLD,-25.810,151.670,
4625,Ideraway,QLD,-25.810,151.670,
4625,Mingo,QLD,-25.810,151.670,
4625,MountDebateable,QLD,-25.810,151.670,
4625,MountLawless,QLD,-25.810,151.670,
4625,MountSteadman,QLD,-25.810,151.670,
4625,Penwhaupell,QLD,-25.810,151.670,
4625,PileGully,QLD,-25.810,151.670,
4625,ReidsCreek,QLD,-25.810,151.670,
4625,Stockhaven,QLD,-25.810,151.670,
4625,TheLimits,QLD,-25.810,151.670,
4625,Toondahra,QLD,-25.810,151.670,
4625,Wahoon,QLD,-25.810,151.670,
4625,Wetheron,QLD,-25.810,151.670,
4625,WilsonValley,QLD,-25.810,151.670,
4625,Woodmillar,QLD,-25.810,151.670,
4625,Yenda,QLD,-25.810,151.670,
4626,Beeron,QLD,-25.810,151.210,
4626,Boynewood,QLD,-25.810,151.210,
4626,Brovinia,QLD,-25.810,151.210,
4626,CattleCreek,QLD,-25.810,151.210,
4626,Coonambula,QLD,-25.810,151.210,
4626,DerriDerra,QLD,-25.810,151.210,
4626,Dykehead,QLD,-25.810,151.210,
4626,Glenrae,QLD,-25.810,151.210,
4626,Gurgeena,QLD,-25.810,151.210,
4626,Hawkwood,QLD,-25.810,151.210,
4626,Monogorilby,QLD,-25.810,151.210,
4626,Mundowran,QLD,-25.810,151.210,
4626,Mundubbera,QLD,-25.810,151.210,
4626,O\BilBil,QLD,-25.810,151.210,
4626,OldCooranga,QLD,-25.810,151.210,
4626,Philpott,QLD,-25.810,151.210,
4626,Riverleigh,QLD,-25.810,151.210,
4627,Abercorn,QLD,-25.140,151.130,
4627,Ceratodus,QLD,-25.140,151.130,
4627,Cheltenham,QLD,-25.140,151.130,
4627,Cynthia,QLD,-25.140,151.130,
4627,Eidsvold,QLD,-25.140,151.130,
4627,EidsvoldEast,QLD,-25.140,151.130,
4627,EidsvoldWest,QLD,-25.140,151.130,
4627,Grosvenor,QLD,-25.140,151.130,
4627,Malmoe,QLD,-25.140,151.130,
4627,WurumaDam,QLD,-25.140,151.130,
4630,Bancroft,QLD,-24.790,151.230,
4630,Bukali,QLD,-24.790,151.230,
4630,Cania,QLD,-24.790,151.230,
4630,Cannindah,QLD,-24.790,151.230,
4630,Coominglah,QLD,-24.790,151.230,
4630,CoominglahForest,QLD,-24.790,151.230,
4630,Dalga,QLD,-24.790,151.230,
4630,Glenleigh,QLD,-24.790,151.230,
4630,Harrami,QLD,-24.790,151.230,
4630,Kalpowar,QLD,-24.790,151.230,
4630,Kapaldo,QLD,-24.790,151.230,
4630,Langley,QLD,-24.790,151.230,
4630,Monal,QLD,-24.790,151.230,
4630,Monto,QLD,-24.790,151.230,
4630,Moonford,QLD,-24.790,151.230,
4630,Mulgildie,QLD,-24.790,151.230,
4630,Mungungo,QLD,-24.790,151.230,
4630,Rawbelle,QLD,-24.790,151.230,
4630,Selene,QLD,-24.790,151.230,
4630,SplinterCreek,QLD,-24.790,151.230,
4630,Tellebang,QLD,-24.790,151.230,
4630,ThreeMoon,QLD,-24.790,151.230,
4630,Ventnor,QLD,-24.790,151.230,
4630,Yarrol,QLD,-24.790,151.230,
4650,Aldershot,QLD,-25.470,152.660,
4650,Antigua,QLD,-25.470,152.660,
4650,Bauple,QLD,-25.470,152.660,
4650,BaupleForest,QLD,-25.470,152.660,
4650,BeaverRock,QLD,-25.470,152.660,
4650,Bidwill,QLD,-25.470,152.660,
4650,Boonooroo,QLD,-25.470,152.660,
4650,BoonoorooPlains,QLD,-25.470,152.660,
4650,Duckinwilla,QLD,-25.470,152.660,
4650,Dundathu,QLD,-25.470,152.660,
4650,Dunmora,QLD,-25.470,152.660,
4650,Ferney,QLD,-25.470,152.660,
4650,Glenorchy,QLD,-25.470,152.660,
4650,Gootchie,QLD,-25.470,152.660,
4650,GrahamsCreek,QLD,-25.470,152.660,
4650,Granville,QLD,-25.470,152.660,
4650,Gundiah,QLD,-25.470,152.660,
4650,IslandPlantation,QLD,-25.470,152.660,
4650,Maaroom,QLD,-25.470,152.660,
4650,Magnolia,QLD,-25.470,152.660,
4650,Maryborough,QLD,-25.470,152.660,
4650,MaryboroughDC,QLD,-25.470,152.660,
4650,MaryboroughWest,QLD,-25.470,152.660,
4650,MountUrah,QLD,-25.470,152.660,
4650,Mungar,QLD,-25.470,152.660,
4650,Netherby,QLD,-25.470,152.660,
4650,Oakhurst,QLD,-25.470,152.660,
4650,Owanyilla,QLD,-25.470,152.660,
4650,PallasStreetMaryborough,QLD,-25.470,152.660,
4650,Pilerwa,QLD,-25.470,152.660,
4650,PioneersRest,QLD,-25.470,152.660,
4650,Poona,QLD,-25.470,152.660,
4650,Prawle,QLD,-25.470,152.660,
4650,StHelens,QLD,-25.470,152.660,
4650,StMary,QLD,-25.470,152.660,
4650,TalegallaWeir,QLD,-25.470,152.660,
4650,Tandora,QLD,-25.470,152.660,
4650,Teddington,QLD,-25.470,152.660,
4650,TheDimonds,QLD,-25.470,152.660,
4650,Thinoomba,QLD,-25.470,152.660,
4650,Tiaro,QLD,-25.470,152.660,
4650,Tinana,QLD,-25.470,152.660,
4650,TinanaSouth,QLD,-25.470,152.660,
4650,Tinnanbar,QLD,-25.470,152.660,
4650,Tuan,QLD,-25.470,152.660,
4650,TuanForest,QLD,-25.470,152.660,
4650,WalkersPoint,QLD,-25.470,152.660,
4650,Yengarie,QLD,-25.470,152.660,
4650,Yerra,QLD,-25.470,152.660,
4655,Booral,QLD,-25.350,152.890,
